,Rank,Frequency,Rank X Frequency
계산,1311,131,171741
세상,1312,131,171872
유망,1313,131,172003
본사,1314,131,172134
감정,1315,131,172265
추적,1316,131,172396
협약,1317,130,171210
배치,1318,130,171340
고속,1319,130,171470
김현석,1320,130,171600
블루투스,1321,130,171730
결국,1322,130,171860
의식,1323,130,171990
쪽,1324,130,172120
마무리,1325,130,172250
요인,1326,130,172380
무역,1327,130,172510
북,1328,130,172640
풀,1329,130,172770
비디오,1330,130,172900
브로드밴드,1331,130,173030
백,1332,130,173160
코웨이,1333,130,173290
선명,1334,129,172086
진,1335,129,172215
예방,1336,129,172344
구입,1337,129,172473
지정,1338,129,172602
유튜브,1339,129,172731
자산,1340,129,172860
독립,1341,129,172989
송,1342,129,173118
제품군,1343,129,173247
입자,1344,129,173376
작용,1345,128,172160
상품권,1346,128,172288
지분,1347,128,172416
주주,1348,128,172544
문서,1349,128,172672
백라이트,1350,128,172800
주식회사,1351,128,172928
기변,1352,128,173056
동기,1353,127,171831
넷마블,1354,127,171958
세포,1355,127,172085
만달레이,1356,127,172212
정확도,1357,126,170982
콘퍼런스,1358,126,171108
소셜,1359,126,171234
공모,1360,126,171360
수주,1361,126,171486
회수,1362,126,171612
검증,1363,125,170375
뷰,1364,125,170500
중점,1365,125,170625
희망,1366,125,170750
승진,1367,125,170875
비트,1368,125,171000
초고,1369,124,169756
그림,1370,124,169880
레이저,1371,124,170004
질병,1372,124,170128
질환,1373,124,170252
항공,1374,124,170376
실장,1375,124,170500
페이지,1376,124,170624
레벨,1377,124,170748
저작,1378,124,170872
올림픽,1379,123,169617
타임스,1380,123,169740
실험,1381,123,169863
마찬가지,1382,123,169986
실현,1383,123,170109
무인,1384,123,170232
터널,1385,123,170355
종료,1386,123,170478
돈,1387,123,170601
교체,1388,123,170724
행동,1389,123,170847
발주,1390,123,170970
상한,1391,123,171093
학교,1392,123,171216
주인공,1393,123,171339
패러데이,1394,123,171462
핸디,1395,123,171585
남,1396,122,170312
질,1397,122,170434
배달,1398,122,170556
제출,1399,122,170678
알고리즘,1400,122,170800
정의,1401,122,170922
인포,1402,122,171044
탄생,1403,121,169763
이사회,1404,121,169884
공,1405,121,170005
눈길,1406,121,170126
모색,1407,121,170247
개척,1408,121,170368
발사,1409,120,169080
급증,1410,120,169200
문,1411,120,169320
밤,1412,120,169440
폐지,1413,120,169560
본인,1414,120,169680
컨,1415,120,169800
프로모션,1416,120,169920
파장,1417,120,170040
리더,1418,119,168742
무대,1419,119,168861
노하우,1420,119,168980
외국인,1421,119,169099
권한,1422,119,169218
지방,1423,119,169337
감염,1424,119,169456
개별,1425,119,169575
키보드,1426,119,169694
대학교,1427,119,169813
우리나라,1428,118,168504
형성,1429,118,168622
메신저,1430,118,168740
만족,1431,118,168858
물량,1432,118,168976
대만,1433,118,169094
던전,1434,118,169212
최선,1435,118,169330
창,1436,118,169448
동아,1437,118,169566
역사,1438,117,168246
고용,1439,117,168363
킹,1440,117,168480
팬,1441,117,168597
모비,1442,117,168714
역대,1443,116,167388
홍,1444,116,167504
해킹,1445,116,167620
덕분,1446,116,167736
사양,1447,116,167852
인천,1448,116,167968
정유,1449,116,168084
모두,1450,116,168200
전작,1451,116,168316
니지,1452,116,168432
머신,1453,115,167095
중견,1454,115,167210
실내,1455,115,167325
대역,1456,115,167440
대기,1457,115,167555
불법,1458,115,167670
유명,1459,115,167785
맵,1460,115,167900
판교,1461,115,168015
잠정,1462,115,168130
서울대,1463,114,166782
해소,1464,114,166896
제거,1465,114,167010
관점,1466,114,167124
보조,1467,114,167238
코스,1468,114,167352
분자,1469,113,165997
단위,1470,113,166110
주최,1471,113,166223
근무,1472,113,166336
흥원,1473,113,166449
순위,1474,113,166562
마음,1475,113,166675
사건,1476,113,166788
접수,1477,113,166901
정밀,1478,113,167014
시너지,1479,113,167127
볼륨,1480,113,167240
절반,1481,112,165872
장애,1482,112,165984
배포,1483,112,166096
버스,1484,112,166208
주의,1485,112,166320
디,1486,112,166432
탄소,1487,112,166544
복합,1488,111,165168
친구,1489,111,165279
의류,1490,111,165390
부산,1491,111,165501
계열사,1492,111,165612
유선,1493,111,165723
회전,1494,111,165834
감면,1495,111,165945
개정,1496,111,166056
감안,1497,111,166167
날씨,1498,111,166278
윤,1499,111,166389
펜,1500,111,166500
관,1501,110,165110
인상,1502,110,165220
자랑,1503,110,165330
대구,1504,110,165440
승인,1505,110,165550
종이,1506,110,165660
변호사,1507,110,165770
요가,1508,110,165880
러시아,1509,109,164481
정리,1510,109,164590
촉진,1511,109,164699
물건,1512,109,164808
저커버그,1513,109,164917
모양,1514,109,165026
이노베이션,1515,109,165135
미세,1516,109,165244
삼국지,1517,109,165353
폭스바겐,1518,109,165462
젠슨,1519,109,165571
강점,1520,108,164160
기구,1521,108,164268
포트,1522,108,164376
정의선,1523,108,164484
평,1524,107,163068
운용,1525,107,163175
챗,1526,107,163282
집안,1527,107,163389
출신,1528,107,163496
손실,1529,107,163603
분류,1530,107,163710
삭제,1531,107,163817
브라우저,1532,107,163924
모스,1533,107,164031
전시장,1534,107,164138
학원,1535,106,162710
정비,1536,106,162816
왓슨,1537,106,162922
동작,1538,106,163028
감성,1539,106,163134
경기도,1540,106,163240
은하,1541,106,163346
금지,1542,105,161910
랩스,1543,105,162015
폭발,1544,105,162120
하락,1545,105,162225
풀이,1546,105,162330
입점,1547,105,162435
토대,1548,104,160992
유전자,1549,104,161096
팩토리,1550,104,161200
상담,1551,104,161304
먹거리,1552,104,161408
신,1553,104,161512
젠,1554,104,161616
폭스콘,1555,104,161720
중소형,1556,104,161824
홍채,1557,104,161928
머리,1558,104,162032
나우,1559,104,162136
레시피,1560,104,162240
출력,1561,103,160783
논문,1562,103,160886
계속,1563,103,160989
마지막,1564,103,161092
동일,1565,103,161195
실패,1566,103,161298
집계,1567,103,161401
가스,1568,103,161504
메일,1569,103,161607
시청자,1570,102,160140
원칙,1571,102,160242
무기,1572,102,160344
현황,1573,102,160446
자신감,1574,102,160548
압도,1575,102,160650
유출,1576,102,160752
공인,1577,102,160854
구간,1578,102,160956
톱,1579,102,161058
스카이,1580,102,161160
겨울,1581,101,159681
외신,1582,101,159782
택시,1583,101,159883
하이브리드,1584,101,159984
음식,1585,101,160085
공고,1586,101,160186
비판,1587,101,160287
인원,1588,101,160388
방수,1589,101,160489
겨냥,1590,101,160590
닷컴,1591,101,160691
레드,1592,101,160792
피플,1593,101,160893
상부,1594,100,159400
인류,1595,100,159500
선언,1596,100,159600
인구,1597,100,159700
청정기,1598,100,159800
사무실,1599,100,159900
전방,1600,100,160000
경량,1601,100,160100
의장,1602,100,160200
타워,1603,100,160300
정착,1604,100,160400
수수료,1605,100,160500
사외,1606,100,160600
방송사,1607,99,159093
노인,1608,99,159192
책,1609,99,159291
가구,1610,99,159390
온실가스,1611,99,159489
당,1612,99,159588
작,1613,99,159687
당초,1614,99,159786
위드,1615,99,159885
프랑스,1616,98,158368
신속,1617,98,158466
법률,1618,98,158564
삼국,1619,98,158662
결,1620,98,158760
드라이브,1621,98,158858
연구비,1622,98,158956
네바다주,1623,98,159054
꿈,1624,97,157528
미니,1625,97,157625
싱,1626,97,157722
대선,1627,97,157819
키워드,1628,97,157916
유치,1629,97,158013
집단,1630,97,158110
컨트롤,1631,97,158207
당국,1632,97,158304
직,1633,97,158401
유일,1634,97,158498
팟,1635,97,158595
평창,1636,96,157056
보관,1637,96,157152
국정,1638,96,157248
이제,1639,96,157344
타입,1640,96,157440
중순,1641,96,157536
한국어,1642,96,157632
수장,1643,96,157728
통제,1644,96,157824
온도,1645,96,157920
적,1646,96,158016
인정,1647,96,158112
신작,1648,96,158208
틀,1649,95,156655
실버,1650,95,156750
한상범,1651,95,156845
면,1652,95,156940
보조금,1653,95,157035
정체,1654,95,157130
안심,1655,95,157225
원작,1656,95,157320
마크,1657,95,157415
고등,1658,95,157510
음질,1659,95,157605
습관,1660,94,156040
노,1661,94,156134
입,1662,94,156228
포스,1663,94,156322
게티,1664,94,156416
오피스,1665,94,156510
응답,1666,94,156604
배출,1667,94,156698
전파,1668,94,156792
의원,1669,94,156886
포드,1670,94,156980
필터,1671,94,157074
통과,1672,93,155496
국,1673,93,155589
주파수,1674,93,155682
게재,1675,93,155775
영어,1676,93,155868
밀착,1677,93,155961
상업,1678,93,156054
에이브릴,1679,93,156147
가짜,1680,92,154560
부정,1681,92,154652
창업자,1682,92,154744
곳곳,1683,92,154836
지진,1684,92,154928
조합,1685,92,155020
검사,1686,92,155112
사상,1687,92,155204
독점,1688,92,155296
작성,1689,92,155388
별똥별,1690,92,155480
수술,1691,91,153881
실리콘밸리,1692,91,153972
감상,1693,91,154063
이어,1694,91,154154
초대,1695,91,154245
합리,1696,91,154336
수사,1697,91,154427
최성준,1698,91,154518
전산,1699,91,154609
오염,1700,91,154700
거부,1701,91,154791
스퀘어,1702,91,154882
도요타,1703,91,154973
모빌아이,1704,91,155064
잔디,1705,91,155155
수도,1706,90,153540
재편,1707,90,153630
숫자,1708,90,153720
파나소닉,1709,90,153810
파크,1710,90,153900
진흥,1711,89,152279
부여,1712,89,152368
치료제,1713,89,152457
위상,1714,89,152546
영웅,1715,89,152635
침해,1716,89,152724
라이선스,1717,89,152813
오브,1718,89,152902
플레이어,1719,89,152991
보편,1720,88,151360
거,1721,88,151448
카페,1722,88,151536
의무,1723,88,151624
닭,1724,88,151712
청소년,1725,88,151800
창작,1726,88,151888
악,1727,88,151976
부총리,1728,88,152064
매수,1729,88,152152
근거,1730,88,152240
단독,1731,88,152328
놀자,1732,88,152416
스틱,1733,88,152504
전쟁,1734,87,150858
훈련,1735,87,150945
편집,1736,87,151032
대회,1737,87,151119
스페인,1738,87,151206
수입,1739,87,151293
선두,1740,87,151380
대책,1741,87,151467
경로,1742,87,151554
인터뷰,1743,87,151641
반복,1744,87,151728
답,1745,87,151815
파트,1746,87,151902
감축,1747,87,151989
도널드,1748,87,152076
백신,1749,87,152163
시선,1750,87,152250
네트,1751,87,152337
모터,1752,87,152424
만료,1753,87,152511
맥가이버,1754,87,152598
부상,1755,86,150930
그간,1756,86,151016
역임,1757,86,151102
산하,1758,86,151188
이세돌,1759,86,151274
인공,1760,86,151360
고유,1761,86,151446
노출,1762,86,151532
사용량,1763,86,151618
특수,1764,86,151704
한전,1765,86,151790
수석,1766,86,151876
고해상도,1767,86,151962
동물,1768,86,152048
단백질,1769,86,152134
모집,1770,86,152220
크루즈,1771,86,152306
벽걸이,1772,86,152392
드럼,1773,85,150705
멀티,1774,85,150790
마인드,1775,85,150875
규명,1776,85,150960
이통,1777,85,151045
도구,1778,85,151130
신용,1779,85,151215
히어로즈,1780,85,151300
런,1781,85,151385
협상,1782,85,151470
리모컨,1783,85,151555
하부,1784,84,149856
조원대,1785,84,149940
합의,1786,84,150024
민원,1787,84,150108
스노우,1788,84,150192
통신망,1789,84,150276
플래그,1790,84,150360
리더십,1791,84,150444
밸리,1792,84,150528
납품,1793,84,150612
임명,1794,84,150696
스킬,1795,84,150780
착수,1796,83,149068
상거래,1797,83,149151
상장,1798,83,149234
트래픽,1799,83,149317
겸,1800,83,149400
참관,1801,83,149483
흥행,1802,83,149566
고정,1803,83,149649
복구,1804,83,149732
지자체,1805,83,149815
방진,1806,83,149898
취지,1807,83,149981
제네시스,1808,83,150064
부동산,1809,83,150147
헤드셋,1810,83,150230
조성진,1811,83,150313
카테고리,1812,83,150396
파이어,1813,83,150479
브이,1814,83,150562
윤부근,1815,83,150645
소식,1816,82,148912
세기,1817,82,148994
테크놀로지,1818,82,149076
장벽,1819,82,149158
지연,1820,82,149240
당장,1821,82,149322
순차,1822,82,149404
프리,1823,82,149486
산,1824,82,149568
구동,1825,82,149650
연기,1826,82,149732
오토,1827,82,149814
뮤지션,1828,82,149896
직무,1829,82,149978
조류,1830,82,150060
하늘,1831,81,148311
클릭,1832,81,148392
박차,1833,81,148473
소속,1834,81,148554
생성,1835,81,148635
경영진,1836,81,148716
방어,1837,81,148797
대결,1838,81,148878
비스,1839,81,148959
미만,1840,81,149040
블레이드,1841,81,149121
지향,1842,81,149202
참가자,1843,81,149283
재료,1844,81,149364
웍스,1845,81,149445
알리,1846,81,149526
왜곡,1847,81,149607
노동,1848,80,147840
우버,1849,80,147920
위안,1850,80,148000
단통,1851,80,148080
홍콩,1852,80,148160
선발,1853,80,148240
차관,1854,80,148320
지점,1855,80,148400
인체,1856,80,148480
넥스트,1857,80,148560
아트,1858,80,148640
이브,1859,80,148720
연설자,1860,80,148800
열,1861,79,147019
우체국,1862,79,147098
박스,1863,79,147177
개시,1864,79,147256
피부,1865,79,147335
인물,1866,79,147414
증권사,1867,79,147493
위반,1868,79,147572
전담,1869,79,147651
소장,1870,78,145860
합류,1871,78,145938
화성,1872,78,146016
선물,1873,78,146094
저널,1874,78,146172
주소,1875,78,146250
컴퍼니,1876,78,146328
연합,1877,78,146406
졸업,1878,78,146484
부진,1879,78,146562
국토,1880,78,146640
메이트,1881,78,146718
특파원,1882,78,146796
샷,1883,78,146874
대리점,1884,77,145068
기대감,1885,77,145145
사옥,1886,77,145222
단어,1887,77,145299
범죄,1888,77,145376
파이터,1889,77,145453
항목,1890,77,145530
비즈,1891,77,145607
수학,1892,77,145684
신고,1893,77,145761
공지,1894,77,145838
소유,1895,77,145915
브,1896,77,145992
킵,1897,77,146069
착용,1898,76,144248
청년,1899,76,144324
채,1900,76,144400
이상훈,1901,76,144476
울산,1902,76,144552
알파,1903,76,144628
각오,1904,76,144704
유형,1905,76,144780
총회,1906,76,144856
수면,1907,76,144932
유사,1908,76,145008
믹스,1909,76,145084
스트리밍,1910,76,145160
음원,1911,76,145236
리스트,1912,76,145312
생애,1913,76,145388
권리,1914,76,145464
톡,1915,76,145540
인지,1916,76,145616
일몰,1917,76,145692
방역,1918,76,145768
흡입력,1919,76,145844
신비,1920,75,144000
비행,1921,75,144075
몸,1922,75,144150
신경망,1923,75,144225
영향력,1924,75,144300
변동,1925,75,144375
임상,1926,75,144450
특검,1927,75,144525
체,1928,75,144600
시뮬레이션,1929,75,144675
입사,1930,75,144750
주기,1931,75,144825
목,1932,75,144900
가맹점,1933,75,144975
토요타,1934,75,145050
나노미터,1935,75,145125
보고,1936,75,145200
얼라,1937,75,145275
후속작,1938,74,143412
행복,1939,74,143486
세부,1940,74,143560
로드맵,1941,74,143634
텐센트,1942,74,143708
관리자,1943,74,143782
강,1944,74,143856
연내,1945,74,143930
주체,1946,74,144004
주식,1947,74,144078
김현아,1948,74,144152
시제품,1949,74,144226
경비,1950,74,144300
후원자,1951,74,144374
이스트,1952,73,142496
발휘,1953,73,142569
추구,1954,73,142642
선진국,1955,73,142715
걱정,1956,73,142788
부착,1957,73,142861
보스,1958,73,142934
집행,1959,73,143007
조달,1960,73,143080
지배,1961,73,143153
시큐리티,1962,73,143226
상영,1963,73,143299
약속,1964,73,143372
동향,1965,73,143445
수치,1966,73,143518
대로,1967,73,143591
그랜드,1968,73,143664
소녀,1969,73,143737
시스코,1970,72,141840
우위,1971,72,141912
승리,1972,72,141984
의약품,1973,72,142056
해상도,1974,72,142128
위주,1975,72,142200
혼,1976,72,142272
인터,1977,72,142344
반대,1978,72,142416
