,Rank,Frequency,Rank X Frequency
몇,1316,193,253988
더불,1317,193,254181
LVCC,1318,193,254374
합병,1319,192,253248
절차,1320,192,253440
발견,1321,191,252311
폭,1322,191,252502
맺,1323,191,252693
내장,1324,191,252884
씽,1325,191,253075
Consumer,1326,191,253266
음,1327,190,252130
위협,1328,190,252320
조절,1329,190,252510
분위기,1330,190,252700
photo,1331,190,252890
개발자,1332,189,251748
감지,1333,189,251937
계정,1334,189,252126
식,1335,189,252315
Show,1336,189,252504
살,1337,188,251356
정식,1338,188,251544
드라이,1339,188,251732
전원,1340,188,251920
입력,1341,188,252108
대한민국,1342,188,252296
기여,1343,188,252484
후면,1344,188,252672
교통,1345,187,251515
량,1346,187,251702
나서,1347,187,251889
흐름,1348,187,252076
게임즈,1349,187,252263
캠,1350,187,252450
유성우,1351,187,252637
조기,1352,186,251472
시설,1353,186,251658
도약,1354,186,251844
랜섬,1355,186,252030
유명,1356,186,252216
호,1357,185,251045
라면,1358,185,251230
패턴,1359,185,251415
텍,1360,185,251600
입,1361,185,251785
넷플릭스,1362,185,251970
알려,1363,185,252155
재현,1364,185,252340
여러분,1365,185,252525
스냅드래곤,1366,185,252710
이야기,1367,184,251528
키,1368,184,251712
극대,1369,183,250527
단체,1370,183,250710
두께,1371,183,250893
사이버,1372,182,249704
장점,1373,182,249886
즈,1374,182,250068
에어,1375,182,250250
얇,1376,181,249056
밴드,1377,181,249237
복지,1378,180,248040
헬로,1379,180,248220
파트너,1380,180,248400
움직임,1381,180,248580
확정,1382,180,248760
앞둔,1383,180,248940
SM,1384,180,249120
벽,1385,180,249300
라이브,1386,180,249480
정기,1387,179,248273
News,1388,179,248452
Electronics,1389,179,248631
초점,1390,178,247420
공사,1391,178,247598
라면서,1392,178,247776
점검,1393,178,247954
마치,1394,177,246738
범위,1395,177,246915
단순,1396,177,247092
건조기,1397,177,247269
려면,1398,177,247446
구분,1399,177,247623
이어폰,1400,177,247800
제조업,1401,176,246576
헬로모바일,1402,176,246752
졌,1403,176,246928
제외,1404,176,247104
채택,1405,176,247280
생체,1406,176,247456
갖췄,1407,176,247632
소송,1408,176,247808
거리,1409,175,246575
드라마,1410,175,246750
론,1411,175,246925
어려움,1412,175,247100
양산,1413,175,247275
날,1414,175,247450
어려운,1415,175,247625
포털,1416,175,247800
회원,1417,175,247975
봤,1418,174,246732
주제,1419,174,246906
에어컨,1420,174,247080
에코,1421,174,247254
알림,1422,174,247428
출범,1423,174,247602
가까운,1424,174,247776
마스터,1425,174,247950
반,1426,174,248124
윈도우,1427,174,248298
한컴,1428,174,248472
교환,1429,173,247217
통화,1430,173,247390
비트코인,1431,173,247563
아우디,1432,173,247736
내년,1433,172,246476
수립,1434,172,246648
책임,1435,172,246820
co,1436,172,246992
최소,1437,172,247164
어시,1438,172,247336
스턴트,1439,172,247508
못한,1440,171,246240
여전히,1441,171,246411
mm,1442,171,246582
개국,1443,170,245310
상당,1444,170,245480
최순,1445,170,245650
건물,1446,170,245820
RPG,1447,170,245990
살펴보,1448,169,244712
시도,1449,169,244881
조작,1450,169,245050
수집,1451,169,245219
실제로,1452,169,245388
애,1453,169,245557
다수,1454,169,245726
갤,1455,169,245895
느낌,1456,169,246064
유료,1457,168,244776
필수,1458,167,243486
전무,1459,167,243653
연말,1460,167,243820
핀테크,1461,167,243987
읽,1462,167,244154
건설,1463,166,242858
SDS,1464,166,243024
스크린,1465,166,243190
결국,1466,166,243356
출연,1467,166,243522
E,1468,166,243688
자세,1469,166,243854
작가,1470,165,242550
인터페이스,1471,165,242715
수단,1472,165,242880
와이파이,1473,165,243045
킹,1474,165,243210
파트너십,1475,165,243375
플,1476,165,243540
월드,1477,164,242228
언급,1478,164,242392
누적,1479,164,242556
전통,1480,164,242720
행보,1481,164,242884
취임,1482,164,243048
업,1483,164,243212
최양희,1484,164,243376
모니터,1485,164,243540
블,1486,164,243704
목적,1487,163,242381
문자,1488,163,242544
트위터,1489,163,242707
기조,1490,163,242870
톤,1491,163,243033
랩,1492,163,243196
조명,1493,162,241866
대용량,1494,162,242028
어떻게,1495,162,242190
감사,1496,162,242352
다이오드,1497,162,242514
친환경,1498,162,242676
대행,1499,162,242838
신호,1500,161,241500
주로,1501,161,241661
측정,1502,161,241822
나섰,1503,161,241983
게이트,1504,161,242144
양사,1505,161,242305
발화,1506,161,242466
신사업,1507,161,242627
군,1508,161,242788
당부,1509,161,242949
보였,1510,161,243110
중소,1511,161,243271
재단,1512,161,243432
파워,1513,161,243593
제안,1514,161,243754
확실,1515,160,242400
나선다,1516,160,242560
파일,1517,160,242720
웹툰,1518,160,242880
든,1519,159,241521
대국,1520,159,241680
버,1521,159,241839
회의,1522,159,241998
십,1523,159,242157
임기,1524,159,242316
재산,1525,159,242475
사내,1526,159,242634
전하,1527,158,241266
고민,1528,158,241424
갖추,1529,158,241582
주년,1530,157,240210
앞두,1531,157,240367
어디,1532,157,240524
제약,1533,157,240681
소형,1534,157,240838
성장세,1535,157,240995
라이프,1536,157,241152
행위,1537,157,241309
컬러,1538,157,241466
장르,1539,157,241623
코어,1540,157,241780
서로,1541,156,240396
통계,1542,156,240552
려는,1543,156,240708
전투,1544,156,240864
여성,1545,156,241020
력,1546,156,241176
생명,1547,155,239785
웨,1548,155,239940
라인업,1549,155,240095
로운,1550,155,240250
MB,1551,155,240405
퓨처,1552,155,240560
끝,1553,154,239162
얼굴,1554,154,239316
알뜰,1555,154,239470
소,1556,154,239624
중단,1557,154,239778
쓸,1558,154,239932
패드,1559,154,240086
축적,1560,153,238680
고급,1561,153,238833
스토리,1562,153,238986
뉴,1563,153,239139
입체,1564,153,239292
전송,1565,152,237880
물리,1566,152,238032
컨설팅,1567,152,238184
개방,1568,152,238336
암,1569,152,238488
트럼프,1570,152,238640
매직,1571,152,238792
뉴욕,1572,151,237372
응용,1573,151,237523
로보,1574,151,237674
경쟁사,1575,151,237825
정신,1576,151,237976
인해,1577,151,238127
극복,1578,151,238278
허가,1579,151,238429
유리,1580,150,237000
올리,1581,150,237150
추첨,1582,150,237300
통상,1583,150,237450
밝힌,1584,150,237600
접근,1585,150,237750
학생,1586,150,237900
아래,1587,150,238050
동일,1588,150,238200
식품,1589,149,236761
숙박,1590,149,236910
책임자,1591,149,237059
탑,1592,149,237208
넓,1593,148,235764
자회사,1594,148,235912
협의,1595,148,236060
직업,1596,148,236208
상한,1597,148,236356
넥슨,1598,148,236504
작품,1599,148,236652
주가,1600,147,235200
금액,1601,147,235347
달하,1602,147,235494
포럼,1603,147,235641
밝히,1604,147,235788
북미,1605,147,235935
중저가,1606,147,236082
스페이스,1607,146,234622
가동,1608,146,234768
구성원,1609,146,234914
바꾸,1610,146,235060
생태계,1611,146,235206
다가,1612,146,235352
질문,1613,146,235498
나설,1614,146,235644
링크,1615,146,235790
Q,1616,146,235936
진입,1617,145,234465
벗어나,1618,145,234610
행정,1619,145,234755
논란,1620,145,234900
새로,1621,145,235045
세탁,1622,145,235190
줄이,1623,145,235335
늘어나,1624,145,235480
플래시,1625,145,235625
허용,1626,145,235770
설,1627,145,235915
닛산,1628,145,236060
예고,1629,144,234576
단순히,1630,144,234720
기조연설,1631,144,234864
카카오톡,1632,144,235008
장소,1633,144,235152
일체,1634,144,235296
투,1635,144,235440
i,1636,144,235584
선제,1637,144,235728
판매량,1638,144,235872
위성,1639,143,234377
과학자,1640,143,234520
종류,1641,143,234663
걸,1642,143,234806
투자자,1643,143,234949
회복,1644,143,235092
보장,1645,143,235235
스토리지,1646,143,235378
패러다임,1647,143,235521
듣,1648,143,235664
리,1649,143,235807
배경,1650,143,235950
양성,1651,142,234442
인재,1652,142,234584
존,1653,142,234726
규격,1654,142,234868
제고,1655,142,235010
붐,1656,142,235152
증정,1657,142,235294
업종,1658,141,233778
긍정,1659,141,233919
다르,1660,141,234060
낼,1661,141,234201
운동,1662,141,234342
제대로,1663,141,234483
본인,1664,141,234624
대중,1665,141,234765
출고가,1666,140,233240
액정,1667,140,233380
불리,1668,140,233520
계기,1669,140,233660
찍,1670,140,233800
패키지,1671,140,233940
마켓,1672,140,234080
국회,1673,140,234220
보상,1674,140,234360
게이밍,1675,140,234500
커뮤니케이션,1676,139,232964
비밀,1677,139,233103
몰,1678,139,233242
유망,1679,139,233381
선점,1680,139,233520
누르,1681,139,233659
아이디어,1682,139,233798
엣지,1683,139,233937
상무,1684,139,234076
신약,1685,139,234215
공감,1686,139,234354
연출,1687,139,234493
메일,1688,139,234632
늘리,1689,139,234771
모뎀,1690,139,234910
물류,1691,138,233358
방,1692,138,233496
팀장,1693,138,233634
적자,1694,138,233772
시야각,1695,138,233910
꼽,1696,137,232352
부장,1697,137,232489
사랑,1698,137,232626
화두,1699,137,232763
인가,1700,137,232900
낸드,1701,137,233037
레볼루션,1702,137,233174
분쟁,1703,137,233311
슈,1704,136,231744
원격,1705,136,231880
통사,1706,136,232016
듀얼,1707,136,232152
MWC,1708,136,232288
지문,1709,136,232424
베이,1710,136,232560
얘기,1711,135,230985
지정,1712,135,231120
거대,1713,135,231255
현,1714,135,231390
블록체인,1715,135,231525
사태,1716,135,231660
오른쪽,1717,135,231795
마무리,1718,135,231930
재난,1719,135,232065
유도,1720,135,232200
모빌리티,1721,135,232335
후원,1722,135,232470
오븐,1723,135,232605
재미,1724,135,232740
차례,1725,134,231150
완화,1726,134,231284
설비,1727,134,231418
넣,1728,134,231552
박사,1729,134,231686
그대로,1730,134,231820
매출액,1731,134,231954
획득,1732,134,232088
비율,1733,134,232222
추세,1734,134,232356
신뢰,1735,134,232490
스튜디오,1736,134,232624
신경,1737,134,232758
강한,1738,134,232892
핏,1739,134,233026
시티,1740,133,231420
을까,1741,133,231553
창의,1742,133,231686
저렴,1743,133,231819
위원,1744,133,231952
스타일,1745,133,232085
비트,1746,133,232218
원천,1747,132,230604
꾸준히,1748,132,230736
인데,1749,132,230868
임,1750,132,231000
단종,1751,132,231132
하이닉스,1752,132,231264
해석,1753,132,231396
상호,1754,132,231528
정상,1755,132,231660
요리,1756,132,231792
적합,1757,132,231924
신문,1758,132,232056
얼마나,1759,132,232188
프레임,1760,132,232320
빌트인,1761,132,232452
들어가,1762,131,230822
계산,1763,131,230953
세상,1764,131,231084
노,1765,131,231215
본사,1766,131,231346
의식,1767,131,231477
순,1768,131,231608
감정,1769,131,231739
못,1770,131,231870
추적,1771,131,232001
KB,1772,131,232132
했다,1773,131,232263
협약,1774,130,230620
배치,1775,130,230750
고속,1776,130,230880
김현석,1777,130,231010
켜,1778,130,231140
블루투스,1779,130,231270
공,1780,130,231400
쪽,1781,130,231530
요인,1782,130,231660
무역,1783,130,231790
북,1784,130,231920
비디오,1785,130,232050
브로드밴드,1786,130,232180
코웨이,1787,130,232310
선명,1788,129,230652
예방,1789,129,230781
구입,1790,129,230910
유튜브,1791,129,231039
자산,1792,129,231168
독립,1793,129,231297
송,1794,129,231426
이뤄,1795,129,231555
무,1796,129,231684
문서,1797,129,231813
제품군,1798,129,231942
입자,1799,129,232071
긴,1800,128,230400
작용,1801,128,230528
상품권,1802,128,230656
SNS,1803,128,230784
틱,1804,128,230912
지분,1805,128,231040
으나,1806,128,231168
주주,1807,128,231296
디,1808,128,231424
좀,1809,128,231552
백라이트,1810,128,231680
브,1811,128,231808
주식회사,1812,128,231936
기변,1813,128,232064
밖에,1814,127,230378
오늘,1815,127,230505
동기,1816,127,230632
넷마블,1817,127,230759
히,1818,127,230886
세포,1819,127,231013
만달레이,1820,127,231140
정확도,1821,126,229446
콘퍼런스,1822,126,229572
소셜,1823,126,229698
틀,1824,126,229824
힘들,1825,126,229950
돼야,1826,126,230076
공모,1827,126,230202
아도,1828,126,230328
수주,1829,126,230454
회수,1830,126,230580
뛰어넘,1831,126,230706
검증,1832,125,229000
늦,1833,125,229125
채,1834,125,229250
뷰,1835,125,229375
중점,1836,125,229500
희망,1837,125,229625
이루,1838,125,229750
승진,1839,125,229875
초고,1840,124,228160
그림,1841,124,228284
레이저,1842,124,228408
질병,1843,124,228532
질환,1844,124,228656
높였,1845,124,228780
항공,1846,124,228904
실장,1847,124,229028
페이지,1848,124,229152
레벨,1849,124,229276
저작,1850,124,229400
깊,1851,124,229524
올림픽,1852,123,227796
타임스,1853,123,227919
실험,1854,123,228042
마찬가지,1855,123,228165
실현,1856,123,228288
문,1857,123,228411
무인,1858,123,228534
곧,1859,123,228657
터널,1860,123,228780
종료,1861,123,228903
돈,1862,123,229026
교체,1863,123,229149
행동,1864,123,229272
발주,1865,123,229395
LED,1866,123,229518
완전히,1867,123,229641
학교,1868,123,229764
주인공,1869,123,229887
패러데이,1870,123,230010
핸디,1871,123,230133
소중,1872,122,228384
젠,1873,122,228506
배달,1874,122,228628
제출,1875,122,228750
알고리즘,1876,122,228872
높인,1877,122,228994
정의,1878,122,229116
인포,1879,122,229238
탄생,1880,121,227480
이사회,1881,121,227601
해졌,1882,121,227722
눈길,1883,121,227843
모색,1884,121,227964
개척,1885,121,228085
AP,1886,121,228206
준,1887,121,228327
발사,1888,120,226560
급증,1889,120,226680
정교,1890,120,226800
밤,1891,120,226920
폐지,1892,120,227040
키로,1893,120,227160
컨,1894,120,227280
프로모션,1895,120,227400
간단,1896,120,227520
파장,1897,120,227640
나타나,1898,119,225862
리더,1899,119,225981
매월,1900,119,226100
내놨,1901,119,226219
무대,1902,119,226338
노하우,1903,119,226457
외국인,1904,119,226576
권한,1905,119,226695
지방,1906,119,226814
감염,1907,119,226933
개별,1908,119,227052
팔,1909,119,227171
키보드,1910,119,227290
대학교,1911,119,227409
우리나라,1912,118,225616
바꿀,1913,118,225734
형성,1914,118,225852
메신저,1915,118,225970
만족,1916,118,226088
물량,1917,118,226206
대만,1918,118,226324
던전,1919,118,226442
최선,1920,118,226560
맵,1921,118,226678
창,1922,118,226796
동아,1923,118,226914
역사,1924,117,225108
고용,1925,117,225225
루,1926,117,225342
팬,1927,117,225459
배우,1928,117,225576
모비,1929,117,225693
걸쳐,1930,116,223880
역대,1931,116,223996
홍,1932,116,224112
해킹,1933,116,224228
그렇,1934,116,224344
덕분,1935,116,224460
사양,1936,116,224576
산,1937,116,224692
인천,1938,116,224808
정유,1939,116,224924
나선,1940,116,225040
전작,1941,116,225156
니지,1942,116,225272
잠정,1943,116,225388
머신,1944,115,223560
중견,1945,115,223675
실내,1946,115,223790
대역,1947,115,223905
대기,1948,115,224020
혹은,1949,115,224135
불법,1950,115,224250
판교,1951,115,224365
서울대,1952,114,222528
즐기,1953,114,222642
인한,1954,114,222756
해소,1955,114,222870
제거,1956,114,222984
바꿔,1957,114,223098
관점,1958,114,223212
보조,1959,114,223326
USB,1960,114,223440
강,1961,114,223554
정밀,1962,114,223668
언제,1963,114,223782
곤,1964,114,223896
코스,1965,114,224010
분자,1966,113,222158
단위,1967,113,222271
주최,1968,113,222384
근무,1969,113,222497
흥원,1970,113,222610
순위,1971,113,222723
마음,1972,113,222836
사건,1973,113,222949
접수,1974,113,223062
활발,1975,113,223175
시너지,1976,113,223288
볼륨,1977,113,223401
뛰어난,1978,112,221536
절반,1979,112,221648
진다,1980,112,221760
장애,1981,112,221872
배포,1982,112,221984
부산,1983,112,222096
움직이,1984,112,222208
버스,1985,112,222320
모아,1986,112,222432
아서,1987,112,222544
주의,1988,112,222656
라이,1989,112,222768
으로부터,1990,112,222880
윤,1991,112,222992
탄소,1992,112,223104
복합,1993,111,221223
친구,1994,111,221334
관,1995,111,221445
