,max,location
modularity,0.012041844895128941,103
manipulations,0.012037604205526825,99
safeguards,0.012037604205526825,99
hinder,0.012025438551604406,143
administrations,0.011998235372652924,107
institutes,0.011958050868160425,129
composer,0.011958010989448457,93
blokchain,0.011941226858216938,114
auditing,0.01194056890978694,95
split,0.01191030865434962,116
fifthgeneration,0.011898562776914699,122
shortages,0.011898082785179401,146
valuation,0.011893403307906794,145
hole,0.01189319202285628,111
downtime,0.011883283972460057,104
vnf,0.011862791585941779,110
pressures,0.011833298617411505,125
testbeds,0.011794347016208254,108
expression,0.011793437673998769,96
straightforwardness,0.011774878925279973,109
normalization,0.011770499562040451,101
minimum,0.011760144613557979,146
chs,0.011758738582786367,101
followers,0.011752405654903021,146
beneficiaries,0.011748231459674961,99
requester,0.011736554362464052,134
surroundings,0.011727857445755465,99
transcripts,0.011727857445755465,99
pages,0.011727857445755465,99
spreading,0.011727857445755465,99
vehicular,0.011722621668204767,144
lstm,0.011701771136551862,101
renewable,0.011677566577095346,99
poc,0.011675902216723183,99
avs,0.011650422872132188,98
rent,0.011650422872132188,98
usa,0.011640852525098047,101
amalgamation,0.01158730703776699,99
heads,0.011567631724884621,101
crop,0.01156303154841775,99
ee,0.011557540504132597,98
remedy,0.011548827790547691,99
sides,0.011541611024261473,96
v2g,0.011538733087414564,105
steganography,0.011520815621168724,94
informatization,0.01151379007479976,127
sellers,0.011507837932730807,104
cybercrimes,0.011505747546481994,108
vec,0.011489555521324562,115
contributes,0.011470903715710024,125
faith,0.011426270777969635,99
lifetime,0.011416064274087397,136
discrepancy,0.011414747366260492,122
dynamism,0.011396475473137812,108
sg,0.011381315065204352,99
prosperity,0.011381262428985246,98
inconsistency,0.011370452444287953,99
passengers,0.011360263256317506,99
parking,0.01134760306460543,146
auctioneer,0.011336203836647032,99
preparedness,0.011325159979873238,146
merge,0.011324323814082536,112
res,0.011310031138439787,143
suffer,0.01129520062042048,146
stakes,0.011283706241458483,98
covid,0.011278957941347235,146
harm,0.011268363945334486,99
governing,0.011264934836935456,102
handful,0.011253831466463539,139
beginning,0.011240531262103321,84
nonce,0.011228283851020966,109
close,0.011223734143605639,107
campuses,0.011223734143605639,107
september,0.011218433014352335,102
autoencoder,0.011200387652638295,101
bim,0.011192992080683422,114
augmentation,0.011180338716213767,137
sports,0.011178111870052573,102
litecoin,0.011161524175488095,107
analyzers,0.011159247672805192,102
intermittency,0.011159247672805192,102
labeling,0.011159247672805192,102
royalty,0.011159247672805192,102
coherent,0.011148872372999356,145
middlemen,0.011126575564335621,122
hacks,0.011116493870437918,108
gadgets,0.011079929497489097,101
inferences,0.01107442434061399,107
icts,0.01107442434061399,107
ips,0.011072457923721364,102
authentications,0.011072457923721364,102
multidomain,0.011072457923721364,102
certain,0.011072457923721364,102
spillovers,0.011062046156081588,119
fleet,0.011050951699405415,131
double,0.0110284619842004,139
self,0.011027798415115881,99
generalized,0.010985723845321614,102
common,0.010980723621554602,141
teachers,0.010945207212180829,114
gc,0.010937969080547092,145
professions,0.01091787194385032,107
meets,0.0109071585208773,129
sorts,0.01089804937730889,102
alongside,0.01089176324669362,107
explanations,0.010890010686692755,143
tickets,0.010865530942958515,82
beijing,0.010856169029584568,107
aec,0.010848492573621216,146
farmers,0.010844553791940019,108
consultant,0.010844519987040608,145
competencies,0.0108410349851974,82
right,0.010827380902015371,119
cyberinfrastructure,0.010812579400521839,107
traceable,0.010812579400521839,107
retail,0.010809717207104977,107
licenses,0.010805648558482085,99
massive,0.010800395784096029,107
fc,0.01079365301159412,121
microservice,0.010783111385108636,139
solvers,0.010777058657557712,107
offchain,0.010771191451263833,122
bands,0.010766875698890338,107
farming,0.010745737438461838,120
untraceability,0.010729717512957088,107
tactics,0.010726429217905665,107
adaptive,0.010719846809240399,101
direct,0.01070193723325701,139
wearables,0.010698466151890771,99
qoe,0.010694246996644927,140
prevailing,0.010693442126885857,124
cooccurrence,0.010685664724535356,143
campaigns,0.010684121417904703,82
clean,0.010666783453776278,99
matlab,0.010661931305440728,146
roadside,0.010657199711177718,143
vehicletoeverything,0.010656189498997057,136
workplaces,0.010649044565473548,145
thailand,0.010648384129253122,119
conversations,0.01064400308066552,107
v2v,0.010636416439178297,123
establishments,0.010620228932567043,109
assist,0.010611493391118726,114
datasharing,0.010600831866743666,146
emotion,0.010597464620890578,102
fintechs,0.010581717605449915,116
facilitator,0.01057865737180408,144
fosters,0.010571140828378166,109
toll,0.010571140828378166,109
monitor,0.010570714965067132,100
uploading,0.01056498952259058,146
multiblockchain,0.010559673437267538,116
turnover,0.010553113120472012,98
bid,0.010551116717934593,99
expert,0.010549268549532798,113
eos,0.01054255658559634,139
following,0.01053189456799348,114
deterrence,0.010529484869583071,107
societal,0.010523493023656409,143
shortcoming,0.010516977116123486,122
pir,0.010500624447448318,145
archives,0.01047832010255471,99
implement,0.010473906758661746,113
consultants,0.01044955288336792,144
checks,0.010439440347698238,98
chart,0.010429967393994936,107
qualification,0.010428793367285466,107
mirai,0.010412998674747964,114
desktop,0.010410850203039605,143
caliper,0.010407641612155216,145
hierarchical,0.01040715583797637,107
activation,0.010371214990251863,51
necessities,0.010368658896871328,145
steel,0.010356822730376108,116
automata,0.01034618671547952,82
visits,0.010333078429416252,110
antitampering,0.010330289210461174,124
ecology,0.010321745120569948,107
nontamperability,0.01030845236044399,140
television,0.010307024752874585,102
small,0.010303425574399675,107
current,0.010303425574399675,107
strangers,0.010295375082492897,98
nutshell,0.010289871787654111,138
passenger,0.010276253554671653,114
lie,0.010276034670365282,133
attachment,0.010265544143167944,144
chinese,0.010251312645330003,102
cloudedge,0.01022337337070559,114
servitization,0.010195295681006071,125
electronics,0.0101842471608475,98
proposer,0.01017006992346657,112
nobody,0.010165533707514222,119
iota,0.010165146450245037,122
greenhouse,0.010164091103426875,99
uncertainties,0.010139631617628988,144
accidents,0.010137986565996801,103
intruders,0.010134384691556354,101
solar,0.010133766376726232,102
tendermint,0.0101208971354831,108
redaction,0.01012048039290965,139
altitude,0.01012037429003925,103
rapidchain,0.01012037429003925,103
railway,0.010117629578497763,129
drm,0.01010510168345421,105
planetary,0.01009877644057665,107
invariant,0.010082864526152722,103
shipping,0.010082619871759365,144
rsu,0.0100654041151319,143
variable,0.010060780499273426,137
produce,0.010055707409003465,143
hop,0.01003361487260567,135
lockdown,0.010024431166674126,133
linkability,0.010021121891481032,100
truffle,0.010017687943647838,124
archival,0.010007427906312132,114
mile,0.010004808889249529,145
egovernance,0.009984426557219744,120
legitimacy,0.009976655067342782,11
drl,0.009966105665719547,121
vice,0.00995533996357107,108
mistakes,0.00994289642065524,121
hosting,0.009938695533413058,124
integrated,0.009930999427857546,110
ce,0.009927984607920055,144
patch,0.009924297440436054,121
pubmed,0.00991791342156233,107
collecting,0.009909206979866157,103
opacity,0.009901564473189814,139
moves,0.009891892282857532,146
ban,0.009888801942275883,102
fitness,0.009885914488454231,143
transformer,0.009876328664945202,144
motives,0.009864039279690363,99
symbiosis,0.00984971298109199,145
invoices,0.009815088969052725,102
completeness,0.009806895605077689,139
workforce,0.009805612195453875,146
fuzzing,0.009799427607556,128
matches,0.009770641806666725,112
adoptions,0.00976425857698847,107
alert,0.009764175379556003,99
pioneer,0.00975404737365283,145
occupation,0.009744237413915786,107
upstream,0.009732353500768313,139
singlepointoffailure,0.00972879176539708,102
predictability,0.00971018231948454,145
leverages,0.009708978452206904,124
forecasting,0.009699846850116212,101
e2e,0.009692270534591887,99
poa,0.009690599237828607,125
sparse,0.009689849546595145,140
iots,0.009688890658083685,100
projection,0.009670424683018795,145
interruptions,0.009649066958440835,145
diagnoses,0.009646068363637059,105
snapshot,0.009631987420406246,102
portability,0.009622945407073525,110
nizk,0.009619470113930887,105
hashgraph,0.00960536685809858,139
durability,0.009599537984513098,133
fuel,0.009594631475191767,99
diploma,0.009592869011624067,105
cheat,0.009592869011624067,105
subscription,0.009575330154057567,109
detect,0.009564028286694889,105
forecasts,0.009563495333355954,143
facilitation,0.009556626470180272,102
farmer,0.009533275731265448,137
fake,0.009531548484424772,128
witness,0.009528381270908036,105
accumulator,0.00951889050931203,145
bidder,0.009511194050806833,114
rides,0.009510820046344518,105
ddpg,0.009510820046344518,105
england,0.009510820046344518,105
arvr,0.009507134529865457,103
sake,0.009488650671869452,111
cogovernance,0.009474546074814363,131
maritime,0.009457847322863769,120
know,0.009440237303901006,119
counts,0.009436232836451917,112
bs,0.009428562538400654,113
read,0.009427546837715794,116
identifying,0.009409542323738203,102
pairing,0.009397852470532028,115
sharding,0.00938266954080815,101
dioxide,0.009380940032930527,100
eprescription,0.009380940032930527,100
csmaca,0.009364676233882518,138
geography,0.009358382003617275,115
viewpoints,0.009344202602709961,94
simblock,0.009336475462280955,133
misconduct,0.009332009583267563,116
ns3,0.009329391417183076,116
sm2,0.009320658934247125,117
zkp,0.009319978483261555,136
civilization,0.009300117140500245,105
universe,0.009296384159900164,115
toe,0.009274554241780447,143
announcements,0.00926486886213684,137
sovrin,0.009255908184740614,138
coordinates,0.009254660853048938,125
interchain,0.009247571800796979,104
eosio,0.009245628982902742,112
quantitative,0.009245460908697194,104
shelf,0.009245460908697194,104
galleries,0.00924440528189759,104
describes,0.00924440528189759,104
detections,0.00924440528189759,104
adequacy,0.009230713385657688,114
clicks,0.009217592714890283,111
qlearning,0.009217246514694171,102
urgency,0.009216464097912158,139
dozens,0.009207375329414349,113
travelers,0.009207375329414349,113
directive,0.009181971709024298,124
tamarin,0.00917588799976047,129
recycling,0.009165052699734541,146
queueing,0.009162789974397572,113
deployed,0.00916049038910837,122
satellites,0.009150439807520679,120
viz,0.00914998591477029,105
rental,0.009117819511001494,113
ndn,0.00910283077141763,145
lockin,0.009093807766477283,104
checker,0.009093267634232583,105
analog,0.009093014208636509,133
stuff,0.00908702127581808,136
estimator,0.009084176662443808,100
iov,0.009077613331296516,113
alternate,0.009073455300256323,124
infiltration,0.009064729453076788,145
traits,0.00902623417234518,104
scam,0.009017202222413579,122
optimizer,0.009008605061280987,145
erp,0.009002312411620342,94
hold,0.008990437521459267,136
saudi,0.00898459259877036,105
wsns,0.008972574807396213,125
collaborative,0.008966856006241588,113
deliveries,0.008959082461694199,115
encoding,0.008958288999033526,132
partial,0.008953539004233377,145
payload,0.008948554911401427,131
pathology,0.008925367514869486,131
charity,0.008921742008512257,116
pickup,0.008916624217771866,104
overflow,0.008912530695543167,126
biometric,0.00891252128101635,114
forefront,0.00889955558184678,116
powerlaw,0.008896784002462414,104
promoting,0.008895391125754807,82
manufactures,0.008895391125754807,82
incorrect,0.008895391125754807,82
disparities,0.008895391125754807,82
fine,0.008895391125754807,82
readiness,0.008893480599382471,121
complies,0.008890891736752206,113
cpa,0.008884895389995007,119
suspects,0.008884895389995007,119
multiaccess,0.008871972956845968,131
authorisation,0.008864789549344285,126
cnn,0.008864558600283635,104
animal,0.008816654212465285,82
unpredictability,0.008781421998525007,129
malls,0.00878035946643695,119
entrants,0.00878035946643695,119
fairer,0.008771283552323962,113
fir,0.008769861190829705,119
dbft,0.008761057418969471,103
poisoning,0.008751245571286976,125
epoch,0.00874500856075194,136
manpower,0.008742378384588339,133
precise,0.008728690845511271,112
tracks,0.008716338675328606,103
requesters,0.008715411503144017,121
distancing,0.008712025237902135,138
slr,0.00869828838903932,104
dashboard,0.008660668956578951,94
assistants,0.008620996999876744,145
pa,0.008606837734806328,115
evaluating,0.008605298112239257,94
casper,0.008588452425712366,105
technologyorganizationenvironment,0.008579086204721878,143
wastes,0.00857300775869972,111
bookkeeping,0.008564967982019818,138
detects,0.008549782606890474,100
iod,0.008530095791732492,124
distinctions,0.008522599794999659,108
defect,0.008514870183342285,103
versa,0.008513448362686039,103
unreliability,0.008497894591727726,104
natural,0.00849627958008662,113
splitting,0.008493846750654243,145
originator,0.008489293826223316,105
wang,0.008465268759023892,108
bayesian,0.00846032331167274,141
tenants,0.008457166561530796,131
incompatibility,0.008443722487132127,114
dags,0.008414606851710782,115
alarms,0.008408976746393708,113
neo,0.008404399100957156,107
freight,0.008397787733561824,128
pagerank,0.008386914830228274,105
joint,0.00835649040349943,104
directives,0.008352750682455974,128
textile,0.00835174192333451,105
iam,0.008350088634386943,144
particularity,0.008326936466766844,145
arbitrators,0.0083229990986969,107
validate,0.0083229990986969,107
imbalances,0.0083229990986969,107
misbehaviour,0.00832093719461758,129
connects,0.008317635512518346,102
cnc,0.008307654287004319,105
landscapes,0.008307337706710069,145
replica,0.008290745397787866,145
forensic,0.008287651265638409,103
tails,0.00828560805338486,105
riders,0.00828560805338486,105
sm9,0.00828560805338486,105
linkages,0.008283227978977447,119
login,0.008278761781077129,107
adherence,0.00826932815023671,141
page,0.008268975300336325,107
substances,0.008268591179200233,134
reliable,0.008263312097003785,104
scarce,0.008263111949646887,100
confirmations,0.008258076815894435,103
gis,0.008245796938017183,107
dairy,0.008245796938017183,107
aviation,0.008241275283619396,127
upload,0.008241107980592507,146
attractiveness,0.008227086583131815,104
cids,0.008215428679305484,114
stance,0.00820884109463791,107
inside,0.008207855206649866,105
crossdomain,0.008204592852910376,122
scholar,0.008203978918508811,139
municipality,0.008202443417610608,109
optimal,0.008198590371441428,116
microcontrollers,0.008197119289137855,133
raspberrypi,0.008195342251521387,109
pedersen,0.008191390592888407,141
wban,0.00817748407941605,115
dispersal,0.008172486873462935,107
qnetwork,0.008143319405204309,144
liabilities,0.008138477896702632,105
instability,0.008135584506794368,135
graduate,0.008120142282853779,107
sections,0.008118624340951883,148
virtue,0.008111484923646878,113
ancient,0.008104815686450459,128
crops,0.008101561426483798,119
css,0.008098310910287648,136
ursa,0.008091871668414607,122
prognosis,0.008078269264746354,124
missions,0.008064177527298972,82
scanner,0.008058525088681915,108
v2i,0.00804729435020448,136
proofofauthority,0.008037896449635384,103
educational,0.00803269522024062,133
breast,0.008029958015485126,113
browsing,0.008024320077635354,82
oems,0.007995841664964502,145
sourcing,0.007982843906175577,141
proofofconcept,0.00798007187009563,139
vsns,0.007977092588405312,123
ran,0.007974007469186644,144
ppp,0.007961027528446586,111
pipelines,0.007959432553163757,117
paperless,0.007951271776316809,117
downside,0.00793689883044338,138
local,0.007918390946652016,106
spof,0.007915096491433106,103
qtum,0.007914310853021411,109
occur,0.007913557988426717,114
breeding,0.007898201910176084,141
chaincodes,0.007897796674081364,144
generate,0.00788375313073803,107
latent,0.007879895499308695,140
bribe,0.007875728606855426,113
delegated,0.007871171396146449,103
bran,0.007859668211015134,127
microcontroller,0.007849635780989371,107
lake,0.007837486764336328,120
airports,0.007834093555758022,105
accomplishes,0.007823196651621456,108
cryptoassets,0.007822917872182287,107
pixels,0.007811081877623475,119
selfefficacy,0.007810274408348687,119
interrelationships,0.007785419747123767,109
byproduct,0.007783343801590726,119
atomic,0.007773379809087415,115
stablecoins,0.007739550762600635,138
deterministic,0.007737304538655713,107
breakthroughs,0.007736818401696758,103
approvals,0.007722932923083971,122
esp,0.007704777779846394,122
inconvenient,0.007689065916109982,144
beliefs,0.007681544528914477,132
medications,0.00767218721472862,117
bahrain,0.007671071362904821,104
chatbot,0.0076616489085418365,108
uport,0.007656865465442824,109
dearth,0.0076500000866479515,114
todays,0.007646677407937566,119
occurrences,0.0076282003683294354,117
dust,0.007612418501495393,128
exit,0.007603740204809543,134
borrower,0.007598801086656893,113
ropsten,0.007593099794809377,134
quarter,0.007588591222239087,143
epochs,0.007561703969020484,144
handles,0.0075493327377733266,135
foremost,0.007544532425472334,114
danger,0.0075407356015456005,104
selfsovereign,0.0075206031503064,145
defi,0.007495533207886015,134
probabilistic,0.00747603443861787,125
rmse,0.0074724286760194224,143
blockchainasaservice,0.0074620723782719885,145
dirichlet,0.007446373318425301,119
distributor,0.007444883782611487,115
though,0.007442485229301517,139
livestock,0.0074410148415804695,82
provide,0.0074214195564506185,82
interacts,0.007411151394974201,132
participate,0.007408289377701687,119
f1score,0.007403088230056685,104
plastic,0.007386199910637193,145
mdp,0.0073853675025881,129
pharmacies,0.007375879244662468,127
raw,0.007350001639418008,114
employers,0.007327910809600681,124
electrical,0.007327775137885505,119
gates,0.007317197931697609,120
affects,0.00729414145945729,141
drawings,0.007285490501797315,119
in,0.007273208691527885,139
deepening,0.0072476573081262,121
differential,0.007246846736915192,142
ex,0.007244068737105118,109
spot,0.00723273974462463,102
hedge,0.007228989338514412,114
beings,0.0072243979279518295,120
entanglement,0.007220462457571641,114
decenter,0.007219710864931205,119
swift,0.0072182961465010465,139
pesticides,0.007210162765331016,140
orbit,0.007202319463328607,139
shippers,0.007199112376759873,128
immutable,0.007191782473894217,119
gcc,0.0071773805472464865,119
comprises,0.007171443380164014,105
pledge,0.0071573300232660765,129
homomorphism,0.007147238561414132,113
overcomes,0.007133943015042564,119
casting,0.007132914943429775,109
highmobility,0.007131758187447167,124
fish,0.007115999286348115,143
homeland,0.007110997032152007,119
cca,0.007080483646911441,119
contamination,0.007060567523492989,141
pharmacy,0.00705616291642006,128
interconnectivity,0.007051270472231577,124
michelson,0.007031642064833592,118
symptoms,0.007011533312457396,110
deletions,0.006996968741134282,121
lineage,0.006992054611216925,82
violators,0.006991451095237543,131
malpractice,0.006982174850525717,109
coordinators,0.006982174850525717,109
timings,0.006982174850525717,109
updating,0.0069743707306579635,82
costbenefit,0.006968795835717635,131
transcript,0.006933971422011204,119
appropriateness,0.006932822351569727,114
vulnerable,0.006923191088309826,122
hopes,0.006915350443057564,125
cti,0.006905429923464097,119
marks,0.0069013340822432516,131
structural,0.006898118858188266,144
supervisors,0.006889287760317361,122
ovid,0.006869121618802892,145
withdrawal,0.006854948575486353,113
rumor,0.006846999215243887,116
passage,0.006824447520551071,115
dsrc,0.006816504464040277,116
gadget,0.006815030848985883,109
corners,0.00677317336243574,140
ra,0.00676768238397406,115
oxygen,0.006756707282465001,143
closeness,0.0067299584255563665,113
helpful,0.006721792170454595,139
instabilities,0.006716593200514894,140
prominent,0.006716114884573144,145
prisma,0.0067032604967540675,121
citespace,0.006680889194492037,143
handover,0.006671332459523162,113
osns,0.006667742763883307,119
impetus,0.006665593865596224,136
combat,0.006656274654126776,119
slicing,0.006643922087210011,105
vehicletovehicle,0.00664366774810735,107
insufficiency,0.006633851442739145,119
lifespan,0.006628158913959249,122
colleges,0.006625304057807361,139
architectural,0.006611877935954054,116
costeffectiveness,0.006611810313844606,108
justifies,0.006608177555856922,116
ssm,0.0065702038561415875,116
lowquality,0.006560429678428445,121
yields,0.006558979716080342,89
fleets,0.006557433474664878,109
contest,0.006552505195885843,111
progresses,0.006548595917685718,109
cooperative,0.006521053637335392,106
indy,0.0065171135019271124,122
dna,0.00650860913715383,59
diversion,0.006504821197663774,131
predictors,0.0064784479210021504,141
bigdata,0.0064540575035098805,125
datatypes,0.006434216312860234,100
algorand,0.0064312015688773915,140
barcode,0.006395809786152191,131
halal,0.0063573465203880354,145
rain,0.006337056031376594,116
clause,0.006305538922972313,120
quota,0.0062990927313611575,139
nlp,0.006293258745509135,127
inspection,0.006291914133300681,148
labour,0.00628222019426569,136
fail,0.0062699691544881204,113
zksnark,0.006267662095085969,129
usufruct,0.00624097208084439,137
quarantine,0.006220085077777485,136
paulo,0.006200734045731607,131
wales,0.006199607433075392,131
convertibility,0.006183447005220734,131
descending,0.006183447005220734,131
duties,0.006179537553290765,121
stewardship,0.006170076080959791,120
replenishment,0.006158172806613262,111
info,0.006152582989563721,137
stamping,0.006138310879726998,131
handle,0.006123047240392091,131
rollback,0.00607629948410038,134
tamperproofness,0.006072175819181782,114
metaanalysis,0.006062876619065155,138
bangladesh,0.00603557252550982,143
tenders,0.006019562433223799,131
resumes,0.00598195967465012,119
misinformation,0.005977801378526843,117
utaut,0.005908302498762849,131
combining,0.005906351920456288,131
greener,0.00586324566321127,143
pls,0.005859147110450399,143
swaps,0.005835119450135628,122
vault,0.0058195725356486525,134
erc721,0.005761888821630092,121
progression,0.005727316992229462,145
engineer,0.0057196289992969725,119
outbreaks,0.0057009683974213335,114
hydroponics,0.0056957978081304565,143
dealers,0.005684223396439924,136
misoperation,0.005656248395982345,131
stable,0.005655059884614271,131
grounds,0.005622696663123956,143
ue,0.00554874674129634,135
per,0.005541934124023537,111
questionnaires,0.005501990600446557,125
dropping,0.00548311703659648,131
ehealthcare,0.005477933120427496,137
shipowners,0.0054664432844034935,136
ssi,0.005381737220513515,125
csi,0.0053488699558962615,100
supervisory,0.005334317953093286,111
egypt,0.005328927905247318,126
earthquakes,0.005148440681796456,115
rl,0.0051252195163888235,120
evaluate,0.00509918670874396,140
predicting,0.0050713481158359865,123
slc,0.005043744688206974,123
intellectualization,0.005015481835491919,137
boltzmann,0.004977097489089634,137
occlusion,0.004848203505310494,100
vo,0.0047985669365258376,128
overestimation,0.004797840834333142,128
outlet,0.004797840834333142,128
isa95,0.004797840834333142,128
professors,0.0047875052140385265,140
publishers,0.004736200005223531,18
scientific,0.004736200005223531,18
dkg,0.00469074587054132,128
rcm,0.00469074587054132,128
uplink,0.004657154076709686,133
caters,0.004638220596708585,123
relative,0.004009019007602855,24
closer,0.004009019007602855,24
clearance,0.0038727987129182984,19
door,0.003510283405024515,13
loop,0.0034483641157356157,20
association,0.0031659640025818517,21
